prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms,method
1523567,654712,1122701,33694,291,66,0,0,66.000,321.44,bruteforce
1523567,303951,307765,2141,333,66,0,0,66.000,321.44,bruteforce
1523567,456606,242634,34648,334,66,0,0,66.000,321.44,bruteforce
1523567,259359,1386864,10952,333,66,0,0,66.000,321.44,bruteforce
1523749,861567,731711,240,15977,1459,3,64,1535.000,0.49,x16_nonsplit_halving
1523749,861567,611879,51,12250,885,0,42,895.500,0.49,x16_nonsplit_halving
1523749,1509593,170663,59,14625,1111,3,44,1182.000,0.49,x16_nonsplit_halving
1523749,1509593,223316,53,12267,903,0,45,914.250,0.49,x16_nonsplit_halving
1523749,933500,22821,2,14434,1109,3,46,1180.500,0.49,x16_nonsplit_halving
1523749,933500,485360,67,12041,789,0,39,798.750,0.49,x16_nonsplit_halving
1523749,512501,392517,747,13875,1125,3,45,1196.250,0.49,x16_nonsplit_halving
1523749,1335621,403171,15,14041,1125,3,45,1196.250,0.49,x16_nonsplit_halving
1523749,512501,222093,37,10934,733,0,34,741.500,0.49,x16_nonsplit_halving
1523749,1335621,569653,16,11435,777,0,37,786.250,0.49,x16_nonsplit_halving
1523749,1464484,131213,37,13602,1053,3,41,1123.250,0.49,x16_nonsplit_halving
1523749,1464484,200639,62,11125,733,0,34,741.500,0.49,x16_nonsplit_halving
1523749,1058437,1281445,173,14083,1133,3,46,1204.500,0.49,x16_nonsplit_halving
1523749,1058437,1109486,48,11393,759,0,34,767.500,0.49,x16_nonsplit_halving
1523749,745763,1209929,185,15083,1183,3,50,1255.500,0.49,x16_nonsplit_halving
1523749,504551,90574,42,13542,1053,3,41,1123.250,0.49,x16_nonsplit_halving
1523749,745763,1101162,10,11292,657,0,30,664.500,0.49,x16_nonsplit_halving
1523749,504551,155597,40,11309,689,0,31,696.750,0.49,x16_nonsplit_halving
1523749,436499,1078803,72,13667,1151,3,47,1222.750,0.49,x16_nonsplit_halving
1523749,436499,1031913,58,11268,739,0,35,747.750,0.49,x16_nonsplit_halving
1524023,853075,1256652,6163,333,66,0,0,66.000,286.46,bruteforce
1524023,542177,750318,11596,291,66,0,0,66.000,286.46,bruteforce
1524023,856673,1413120,9208,708,66,0,0,66.000,286.46,bruteforce
1524023,101766,1132940,9994,292,66,0,0,66.000,286.46,bruteforce
1524023,1487166,1006860,29185,292,66,0,0,66.000,286.46,bruteforce
1524023,881827,737991,5109,291,66,0,0,66.000,286.46,bruteforce
1524023,1309638,1045163,9154,333,66,0,0,66.000,286.46,bruteforce
1524023,1271861,1040572,13348,292,66,0,0,66.000,286.46,bruteforce
1524023,549088,1159021,5573,333,66,0,0,66.000,286.46,bruteforce
1524023,578185,1148731,976,333,66,0,0,66.000,286.46,bruteforce
1524023,935203,838539,17001,333,66,0,0,66.000,286.46,bruteforce
1524023,397481,798980,4259,334,66,0,0,66.000,286.46,bruteforce
1524023,1168685,1356185,15956,333,66,0,0,66.000,286.46,bruteforce
1524023,101766,1364433,2976,333,66,0,0,66.000,286.46,bruteforce
1524023,215837,561220,11504,709,66,0,0,66.000,286.46,bruteforce
1524023,817739,770219,1616,291,66,0,0,66.000,286.46,bruteforce
1524023,661777,1264863,4716,292,66,0,0,66.000,286.46,bruteforce
1524023,675867,884920,9308,334,66,0,0,66.000,286.46,bruteforce
1524023,1067591,1347848,2932,292,66,0,0,66.000,286.46,bruteforce
1524023,39248,942093,11039,292,66,0,0,66.000,286.46,bruteforce
1526339,13447,1229966,23055,333,66,0,0,66.000,577.49,bruteforce
1526339,760775,1057402,30976,292,66,0,0,66.000,577.49,bruteforce
1526339,994532,899371,8919,292,66,0,0,66.000,577.49,bruteforce
1526339,728913,289415,3784,333,66,0,0,66.000,577.49,bruteforce
1526339,397292,1008147,29375,333,66,0,0,66.000,577.49,bruteforce
1526339,386157,1067125,19950,334,66,0,0,66.000,577.49,bruteforce
1526339,444745,474692,24725,291,66,0,0,66.000,577.49,bruteforce
1526339,104114,181561,45033,291,66,0,0,66.000,577.49,bruteforce
1526339,1413425,1128944,4167,333,66,0,0,66.000,577.49,bruteforce
1526339,900234,41410,46131,291,66,0,0,66.000,577.49,bruteforce
1526339,132860,426174,18173,334,66,0,0,66.000,577.49,bruteforce
1526339,639413,1097339,12437,333,66,0,0,66.000,577.49,bruteforce
1526339,306643,807826,11915,334,66,0,0,66.000,577.49,bruteforce
1526339,1006099,1338852,29682,334,66,0,0,66.000,577.49,bruteforce
1526339,312190,1110940,16026,292,66,0,0,66.000,577.49,bruteforce
1526339,308027,565657,9686,334,66,0,0,66.000,577.49,bruteforce
1526339,24339,549871,6594,292,66,0,0,66.000,577.49,bruteforce
1526339,592453,1053418,2216,292,66,0,0,66.000,577.49,bruteforce
1526339,225283,53090,21987,292,66,0,0,66.000,577.49,bruteforce
1526339,576716,880617,1930,333,66,0,0,66.000,577.49,bruteforce
1527313,1145184,931807,16107,333,66,0,0,66.000,675.35,bruteforce
1527313,122123,187953,27455,292,66,0,0,66.000,675.35,bruteforce
1527313,1083613,256110,10839,292,66,0,0,66.000,675.35,bruteforce
1527313,940010,518772,73167,292,66,0,0,66.000,675.35,bruteforce
1527313,818502,1060342,2109,333,66,0,0,66.000,675.35,bruteforce
1527313,141422,413648,2084,292,66,0,0,66.000,675.35,bruteforce
1527313,88892,164316,13512,292,66,0,0,66.000,675.35,bruteforce
1527313,351777,1260071,56740,333,66,0,0,66.000,675.35,bruteforce
1527313,622843,1408397,11658,334,66,0,0,66.000,675.35,bruteforce
1527313,139338,864076,5665,291,66,0,0,66.000,675.35,bruteforce
1527313,1225596,1213703,15635,292,66,0,0,66.000,675.35,bruteforce
1527313,121690,721780,11510,333,66,0,0,66.000,675.35,bruteforce
1527313,1264417,1308622,15059,291,66,0,0,66.000,675.35,bruteforce
1527313,92178,1370950,25685,333,66,0,0,66.000,675.35,bruteforce
1527313,1409062,852532,13731,292,66,0,0,66.000,675.35,bruteforce
1527313,504211,1161213,10824,292,66,0,0,66.000,675.35,bruteforce
1527313,822142,628440,5731,333,66,0,0,66.000,675.35,bruteforce
1527313,243749,700195,61604,750,66,0,0,66.000,675.35,bruteforce
1527313,778888,1366254,40846,292,66,0,0,66.000,675.35,bruteforce
1527313,59163,1310380,9158,334,66,0,0,66.000,675.35,bruteforce
1527629,152020,259076,255,17250,1371,3,52,1444.000,1.17,x16_nonsplit_halving
1527629,152020,866916,54,12352,933,0,41,943.250,1.17,x16_nonsplit_halving
1527629,709851,930992,517,15601,1479,3,56,1553.000,1.17,x16_nonsplit_halving
1527629,709851,523432,43,11709,783,0,31,790.750,1.17,x16_nonsplit_halving
1527629,624233,1294692,160,15625,1167,3,44,1238.000,1.17,x16_nonsplit_halving
1527629,624233,1062957,51,11685,699,0,27,705.750,1.17,x16_nonsplit_halving
1527629,642840,888476,900,15726,1269,3,48,1341.000,1.17,x16_nonsplit_halving
1527629,642840,886814,42,12583,861,0,39,870.750,1.17,x16_nonsplit_halving
1527629,530609,40159,1139,17166,1497,3,60,1572.000,1.17,x16_nonsplit_halving
1527629,530609,188700,49,12018,795,0,33,803.250,1.17,x16_nonsplit_halving
1527629,39533,775604,170,16850,1434,3,53,1507.250,1.17,x16_nonsplit_halving
1527629,39533,31501,47,12875,759,0,32,767.000,1.17,x16_nonsplit_halving
1527629,731230,1389375,55,17893,1701,3,68,1778.000,1.17,x16_nonsplit_halving
1527629,731230,659119,47,11959,807,0,35,815.750,1.17,x16_nonsplit_halving
1527629,822264,881219,283,12893,1110,3,40,1180.000,1.17,x16_nonsplit_halving
1527629,822264,850682,45,11584,831,0,34,839.500,1.17,x16_nonsplit_halving
1527629,786582,996145,499,14392,1290,3,49,1362.250,1.17,x16_nonsplit_halving
1527629,321424,1189832,22,31434,1107,3,39,1176.750,1.17,x16_nonsplit_halving
1527629,786582,546376,26,10959,753,0,31,760.750,1.17,x16_nonsplit_halving
1527629,321424,1310604,80,24351,825,0,33,833.250,1.17,x16_nonsplit_halving
1530779,106952,998393,3557,333,66,0,0,66.000,394.15,bruteforce
1530779,82400,774777,4126,333,66,0,0,66.000,394.15,bruteforce
1530779,874551,702602,906,292,66,0,0,66.000,394.15,bruteforce
1530779,998181,674800,19590,292,66,0,0,66.000,394.15,bruteforce
1530779,48799,316469,38202,292,66,0,0,66.000,394.15,bruteforce
1530779,185214,1486143,21046,291,66,0,0,66.000,394.15,bruteforce
1530779,461851,1018736,10967,292,66,0,0,66.000,394.15,bruteforce
1530779,1117986,1456698,43984,291,66,0,0,66.000,394.15,bruteforce
1530779,1304459,81912,1779,333,66,0,0,66.000,394.15,bruteforce
1530779,1022709,254985,6948,292,66,0,0,66.000,394.15,bruteforce
1530779,48336,544647,6119,333,66,0,0,66.000,394.15,bruteforce
1530779,344963,493499,18316,334,66,0,0,66.000,394.15,bruteforce
1530779,1266899,1035594,4737,334,66,0,0,66.000,394.15,bruteforce
1530779,1403674,1137562,1739,708,66,0,0,66.000,394.15,bruteforce
1530779,1098221,821760,1732,292,66,0,0,66.000,394.15,bruteforce
1530779,44586,310505,12182,334,66,0,0,66.000,394.15,bruteforce
1530779,283351,1265604,26666,333,66,0,0,66.000,394.15,bruteforce
1530779,90402,645842,10968,709,66,0,0,66.000,394.15,bruteforce
1530779,691783,373450,13948,333,66,0,0,66.000,394.15,bruteforce
1530779,1112341,1463924,2389,292,66,0,0,66.000,394.15,bruteforce
1537721,1352430,1083318,13938,333,66,0,0,66.000,291.07,bruteforce
1537721,196247,356528,6020,292,66,0,0,66.000,291.07,bruteforce
1537721,1044050,82171,8368,333,66,0,0,66.000,291.07,bruteforce
1537721,1442667,586158,3907,334,66,0,0,66.000,291.07,bruteforce
1537721,270178,802720,20841,333,66,0,0,66.000,291.07,bruteforce
1537721,584778,35938,211,292,66,0,0,66.000,291.07,bruteforce
1537721,114329,44963,6043,292,66,0,0,66.000,291.07,bruteforce
1537721,1314043,783883,10595,291,66,0,0,66.000,291.07,bruteforce
1537721,753635,1168359,5617,292,66,0,0,66.000,291.07,bruteforce
1537721,555,757054,19295,333,66,0,0,66.000,291.07,bruteforce
1537721,539451,748852,1566,292,66,0,0,66.000,291.07,bruteforce
1537721,1413559,515438,3941,292,66,0,0,66.000,291.07,bruteforce
1537721,819922,147369,4775,292,66,0,0,66.000,291.07,bruteforce
1537721,1144878,1326495,4756,333,66,0,0,66.000,291.07,bruteforce
1537721,579113,810846,5178,292,66,0,0,66.000,291.07,bruteforce
1537721,578588,644729,38612,291,66,0,0,66.000,291.07,bruteforce
1537721,654509,339681,12533,709,66,0,0,66.000,291.07,bruteforce
1537721,214735,876637,7207,291,66,0,0,66.000,291.07,bruteforce
1537721,1478970,1301628,2878,291,66,0,0,66.000,291.07,bruteforce
1537721,954746,730893,7481,292,66,0,0,66.000,291.07,bruteforce
1541209,855066,147949,1138,333,66,0,0,66.000,143.11,bruteforce
1541209,701673,715246,5711,292,66,0,0,66.000,143.11,bruteforce
1541209,65224,1469378,7040,334,66,0,0,66.000,143.11,bruteforce
1541209,1270729,1278977,7949,334,66,0,0,66.000,143.11,bruteforce
1541209,677796,105093,35,292,66,0,0,66.000,143.11,bruteforce
1541209,232870,729589,2038,292,66,0,0,66.000,143.11,bruteforce
1541209,1455181,818254,1547,333,66,0,0,66.000,143.11,bruteforce
1541209,1131773,264805,3887,334,66,0,0,66.000,143.11,bruteforce
1541209,45115,613594,1559,333,66,0,0,66.000,143.11,bruteforce
1541209,169544,734531,3338,333,66,0,0,66.000,143.11,bruteforce
1541209,354195,773342,12254,334,66,0,0,66.000,143.11,bruteforce
1541209,1035663,1509155,4041,333,66,0,0,66.000,143.11,bruteforce
1541209,1508878,422187,412,333,66,0,0,66.000,143.11,bruteforce
1541209,920521,677717,50,334,66,0,0,66.000,143.11,bruteforce
1541209,242774,506235,1255,291,66,0,0,66.000,143.11,bruteforce
1541209,235828,280603,20992,292,66,0,0,66.000,143.11,bruteforce
1541209,877902,724430,1392,334,66,0,0,66.000,143.11,bruteforce
1541209,1446472,141245,5561,291,66,0,0,66.000,143.11,bruteforce
1541209,1486915,994448,1474,334,66,0,0,66.000,143.11,bruteforce
1541209,363549,503982,9153,350,66,0,0,66.000,143.11,bruteforce
1542071,264278,794769,10436,291,66,0,0,66.000,290.40,bruteforce
1542071,528781,34327,2237,292,66,0,0,66.000,290.40,bruteforce
1542071,1033015,905089,16752,333,66,0,0,66.000,290.40,bruteforce
1542071,1052192,1005736,7123,750,66,0,0,66.000,290.40,bruteforce
1542071,1407315,1215862,1809,708,66,0,0,66.000,290.40,bruteforce
1542071,256028,328541,3158,292,66,0,0,66.000,290.40,bruteforce
1542071,1107824,225682,2380,292,66,0,0,66.000,290.40,bruteforce
1542071,361009,1455779,14517,291,66,0,0,66.000,290.40,bruteforce
1542071,751937,1437646,2272,292,66,0,0,66.000,290.40,bruteforce
1542071,272462,1196303,11202,334,66,0,0,66.000,290.40,bruteforce
1542071,999289,652797,5775,333,66,0,0,66.000,290.40,bruteforce
1542071,1214784,813164,21524,334,66,0,0,66.000,290.40,bruteforce
1542071,1475596,1398233,10455,333,66,0,0,66.000,290.40,bruteforce
1542071,10895,498463,20537,291,66,0,0,66.000,290.40,bruteforce
1542071,1265538,1223478,24797,333,66,0,0,66.000,290.40,bruteforce
1542071,1308246,591825,13147,334,66,0,0,66.000,290.40,bruteforce
1542071,134425,1198067,600,333,66,0,0,66.000,290.40,bruteforce
1542071,277806,183595,240,292,66,0,0,66.000,290.40,bruteforce
1542071,53128,717561,3597,292,66,0,0,66.000,290.40,bruteforce
1542071,76651,733992,10944,708,66,0,0,66.000,290.40,bruteforce
1542841,330473,61105,42919,334,66,0,0,66.000,772.27,bruteforce
1542841,1446173,155527,18140,292,66,0,0,66.000,772.27,bruteforce
1542841,91539,688340,162,292,66,0,0,66.000,772.27,bruteforce
1542841,1535868,1191254,56695,292,66,0,0,66.000,772.27,bruteforce
1542841,512744,152589,57493,291,66,0,0,66.000,772.27,bruteforce
1542841,640947,1135249,735,292,66,0,0,66.000,772.27,bruteforce
1542841,1079727,205881,5089,334,66,0,0,66.000,772.27,bruteforce
1542841,853244,610493,7361,333,66,0,0,66.000,772.27,bruteforce
1542841,179751,1221836,25060,291,66,0,0,66.000,772.27,bruteforce
1542841,1001684,1243110,54724,333,66,0,0,66.000,772.27,bruteforce
1542841,86272,950567,31638,292,66,0,0,66.000,772.27,bruteforce
1542841,219936,836800,18657,291,66,0,0,66.000,772.27,bruteforce
1542841,792840,944661,8656,292,66,0,0,66.000,772.27,bruteforce
1542841,890295,655253,52684,291,66,0,0,66.000,772.27,bruteforce
1542841,1469168,1179268,3575,291,66,0,0,66.000,772.27,bruteforce
1542841,1345645,779933,32043,333,66,0,0,66.000,772.27,bruteforce
1542841,620556,609934,13716,709,66,0,0,66.000,772.27,bruteforce
1542841,1304111,537452,30641,291,66,0,0,66.000,772.27,bruteforce
1542841,1076527,755877,12161,292,66,0,0,66.000,772.27,bruteforce
1542841,1254341,409914,18597,708,66,0,0,66.000,772.27,bruteforce
1542991,1045017,976802,6392,875,66,0,0,66.000,284.04,bruteforce
1542991,920497,147616,1059,333,66,0,0,66.000,284.04,bruteforce
1542991,1070278,1235082,4139,333,66,0,0,66.000,284.04,bruteforce
1542991,937894,1170160,32522,292,66,0,0,66.000,284.04,bruteforce
1542991,872985,457926,1515,292,66,0,0,66.000,284.04,bruteforce
1542991,1003161,317838,11041,292,66,0,0,66.000,284.04,bruteforce
1542991,864639,144109,18365,334,66,0,0,66.000,284.04,bruteforce
1542991,1377414,827991,8608,292,66,0,0,66.000,284.04,bruteforce
1542991,1536166,1503825,50869,333,66,0,0,66.000,284.04,bruteforce
1542991,1276269,812228,5866,708,66,0,0,66.000,284.04,bruteforce
1542991,1398580,1051600,2743,750,66,0,0,66.000,284.04,bruteforce
1542991,847018,1079520,4753,708,66,0,0,66.000,284.04,bruteforce
1542991,1265280,336789,1959,291,66,0,0,66.000,284.04,bruteforce
1542991,1002674,742920,296,292,66,0,0,66.000,284.04,bruteforce
1542991,1337091,160025,285,291,66,0,0,66.000,284.04,bruteforce
1542991,103347,750855,640,291,66,0,0,66.000,284.04,bruteforce
1542991,202713,1205255,334,292,66,0,0,66.000,284.04,bruteforce
1542991,453209,983212,7540,291,66,0,0,66.000,284.04,bruteforce
1542991,714046,965453,1964,292,66,0,0,66.000,284.04,bruteforce
1542991,362167,698146,12694,292,66,0,0,66.000,284.04,bruteforce
1544659,841960,880788,7051,334,66,0,0,66.000,443.44,bruteforce
1544659,33361,361626,21052,291,66,0,0,66.000,443.44,bruteforce
1544659,620576,333647,65395,333,66,0,0,66.000,443.44,bruteforce
1544659,307042,570034,12109,292,66,0,0,66.000,443.44,bruteforce
1544659,366872,396324,1574,334,66,0,0,66.000,443.44,bruteforce
1544659,81093,854276,6581,292,66,0,0,66.000,443.44,bruteforce
1544659,149980,1471218,2744,333,66,0,0,66.000,443.44,bruteforce
1544659,1003319,205360,12620,709,66,0,0,66.000,443.44,bruteforce
1544659,932262,355548,12314,750,66,0,0,66.000,443.44,bruteforce
1544659,322047,906418,21657,292,66,0,0,66.000,443.44,bruteforce
1544659,1077155,1216967,7462,333,66,0,0,66.000,443.44,bruteforce
1544659,66636,400697,3965,750,66,0,0,66.000,443.44,bruteforce
1544659,1128243,1015980,210,333,66,0,0,66.000,443.44,bruteforce
1544659,918713,124495,4346,334,66,0,0,66.000,443.44,bruteforce
1544659,443684,631359,30147,291,66,0,0,66.000,443.44,bruteforce
1544659,774575,1048614,14544,291,66,0,0,66.000,443.44,bruteforce
1544659,1095236,1000624,10981,292,66,0,0,66.000,443.44,bruteforce
1544659,1186984,588903,24154,292,66,0,0,66.000,443.44,bruteforce
1544659,1127155,624111,9208,333,66,0,0,66.000,443.44,bruteforce
1544659,344928,618965,12747,292,66,0,0,66.000,443.44,bruteforce
1546361,839424,1211585,14235,291,66,0,0,66.000,274.75,bruteforce
1546361,1244100,231064,5614,291,66,0,0,66.000,274.75,bruteforce
1546361,326006,195879,1938,333,66,0,0,66.000,274.75,bruteforce
1546361,356239,949953,2424,333,66,0,0,66.000,274.75,bruteforce
1546361,1223589,1211351,2872,334,66,0,0,66.000,274.75,bruteforce
1546361,864159,86542,23874,333,66,0,0,66.000,274.75,bruteforce
1546361,54614,678277,1286,333,66,0,0,66.000,274.75,bruteforce
1546361,348397,1084761,6833,333,66,0,0,66.000,274.75,bruteforce
1546361,709837,166143,13435,334,66,0,0,66.000,274.75,bruteforce
1546361,924489,1083795,22033,291,66,0,0,66.000,274.75,bruteforce
1546361,1051572,1485007,6075,292,66,0,0,66.000,274.75,bruteforce
1546361,1526587,869939,2106,292,66,0,0,66.000,274.75,bruteforce
1546361,1140076,920028,15443,334,66,0,0,66.000,274.75,bruteforce
1546361,1316724,156733,11471,292,66,0,0,66.000,274.75,bruteforce
1546361,745000,1529576,2982,334,66,0,0,66.000,274.75,bruteforce
1546361,1003487,1438940,13559,292,66,0,0,66.000,274.75,bruteforce
1546361,903364,935514,13932,291,66,0,0,66.000,274.75,bruteforce
1546361,1003270,545982,4421,333,66,0,0,66.000,274.75,bruteforce
1546361,1447464,1368006,5187,333,66,0,0,66.000,274.75,bruteforce
1546361,1012765,197270,4766,334,66,0,0,66.000,274.75,bruteforce
1548983,1132412,340255,3563,333,66,0,0,66.000,116.77,bruteforce
1548983,341971,1532626,12096,334,66,0,0,66.000,116.77,bruteforce
1548983,1421693,316038,466,292,66,0,0,66.000,116.77,bruteforce
1548983,678899,19840,1833,292,66,0,0,66.000,116.77,bruteforce
1548983,1167456,1193441,9210,291,66,0,0,66.000,116.77,bruteforce
1548983,991316,492437,8605,291,66,0,0,66.000,116.77,bruteforce
1548983,309586,1384689,1654,291,66,0,0,66.000,116.77,bruteforce
1548983,1540338,1137199,4246,375,66,0,0,66.000,116.77,bruteforce
1548983,5059,1394350,1416,291,66,0,0,66.000,116.77,bruteforce
1548983,242227,425710,8092,292,66,0,0,66.000,116.77,bruteforce
1548983,674569,52294,1034,292,66,0,0,66.000,116.77,bruteforce
1548983,57528,468357,2451,333,66,0,0,66.000,116.77,bruteforce
1548983,432862,1073215,3097,334,66,0,0,66.000,116.77,bruteforce
1548983,133790,1053620,7478,333,66,0,0,66.000,116.77,bruteforce
1548983,1268685,1014040,2583,334,66,0,0,66.000,116.77,bruteforce
1548983,1523247,1105251,2650,291,66,0,0,66.000,116.77,bruteforce
1548983,730441,874519,262,333,66,0,0,66.000,116.77,bruteforce
1548983,1257890,1529148,2718,291,66,0,0,66.000,116.77,bruteforce
1548983,538048,1060644,6,708,66,0,0,66.000,116.77,bruteforce
1548983,566669,1004935,826,750,66,0,0,66.000,116.77,bruteforce
1549087,1420251,1264641,19519,292,66,0,0,66.000,236.80,bruteforce
1549087,215691,951425,6326,750,66,0,0,66.000,236.80,bruteforce
1549087,80070,745503,826,292,66,0,0,66.000,236.80,bruteforce
1549087,1111962,841670,805,291,66,0,0,66.000,236.80,bruteforce
1549087,844810,224354,1216,292,66,0,0,66.000,236.80,bruteforce
1549087,1084774,67690,4811,292,66,0,0,66.000,236.80,bruteforce
1549087,878247,58365,12185,292,66,0,0,66.000,236.80,bruteforce
1549087,458568,1066650,9280,292,66,0,0,66.000,236.80,bruteforce
1549087,63173,157144,5945,334,66,0,0,66.000,236.80,bruteforce
1549087,217433,204838,881,333,66,0,0,66.000,236.80,bruteforce
1549087,665860,721346,7507,333,66,0,0,66.000,236.80,bruteforce
1549087,1098628,703408,1254,292,66,0,0,66.000,236.80,bruteforce
1549087,223318,1123305,13873,333,66,0,0,66.000,236.80,bruteforce
1549087,455673,386417,19831,334,66,0,0,66.000,236.80,bruteforce
1549087,88310,711987,26846,750,66,0,0,66.000,236.80,bruteforce
1549087,287680,878158,12912,292,66,0,0,66.000,236.80,bruteforce
1549087,1098470,1534772,224,333,66,0,0,66.000,236.80,bruteforce
1549087,189807,675392,2239,334,66,0,0,66.000,236.80,bruteforce
1549087,580572,1375351,425,292,66,0,0,66.000,236.80,bruteforce
1549087,366271,726461,3112,708,66,0,0,66.000,236.80,bruteforce
1551793,804973,458377,33440,291,66,0,0,66.000,545.20,bruteforce
1551793,309992,309332,74404,334,66,0,0,66.000,545.20,bruteforce
1551793,590469,928696,1373,333,66,0,0,66.000,545.20,bruteforce
1551793,1454649,536067,17781,333,66,0,0,66.000,545.20,bruteforce
1551793,343314,492464,35210,333,66,0,0,66.000,545.20,bruteforce
1551793,255620,1199796,7632,333,66,0,0,66.000,545.20,bruteforce
1551793,357878,464302,6617,333,66,0,0,66.000,545.20,bruteforce
1551793,612561,1488997,3667,291,66,0,0,66.000,545.20,bruteforce
1551793,527499,477632,7459,292,66,0,0,66.000,545.20,bruteforce
1551793,1080680,474179,40580,334,66,0,0,66.000,545.20,bruteforce
1551793,975623,647298,6940,333,66,0,0,66.000,545.20,bruteforce
1551793,1027203,602127,13937,333,66,0,0,66.000,545.20,bruteforce
1551793,1497799,1453986,32258,750,66,0,0,66.000,545.20,bruteforce
1551793,1403494,567249,6936,333,66,0,0,66.000,545.20,bruteforce
1551793,1172323,351728,1136,292,66,0,0,66.000,545.20,bruteforce
1551793,301554,765414,14929,292,66,0,0,66.000,545.20,bruteforce
1551793,793362,29074,4903,333,66,0,0,66.000,545.20,bruteforce
1551793,18967,159930,24453,333,66,0,0,66.000,545.20,bruteforce
1551793,814207,306391,4944,708,66,0,0,66.000,545.20,bruteforce
1551793,1189345,395874,7704,292,66,0,0,66.000,545.20,bruteforce
1552843,223301,471230,24988,291,66,0,0,66.000,214.38,bruteforce
1552843,396943,154980,2012,750,66,0,0,66.000,214.38,bruteforce
1552843,617779,1046511,2174,750,66,0,0,66.000,214.38,bruteforce
1552843,86290,1222078,186,333,66,0,0,66.000,214.38,bruteforce
1552843,1099093,318561,170,333,66,0,0,66.000,214.38,bruteforce
1552843,1272638,1381328,8066,709,66,0,0,66.000,214.38,bruteforce
1552843,3943,730634,6915,708,66,0,0,66.000,214.38,bruteforce
1552843,524555,1033226,8272,333,66,0,0,66.000,214.38,bruteforce
1552843,353876,133224,3895,334,66,0,0,66.000,214.38,bruteforce
1552843,1515657,464984,2745,333,66,0,0,66.000,214.38,bruteforce
1552843,611387,499619,7617,292,66,0,0,66.000,214.38,bruteforce
1552843,1173980,1167820,13669,333,66,0,0,66.000,214.38,bruteforce
1552843,252801,1167936,6448,291,66,0,0,66.000,214.38,bruteforce
1552843,1343085,729118,5825,292,66,0,0,66.000,214.38,bruteforce
1552843,446724,521229,4631,292,66,0,0,66.000,214.38,bruteforce
1552843,655407,1341956,1937,291,66,0,0,66.000,214.38,bruteforce
1552843,1191385,1181852,6289,334,66,0,0,66.000,214.38,bruteforce
1552843,938288,718345,9747,292,66,0,0,66.000,214.38,bruteforce
1552843,1513190,316004,19836,292,66,0,0,66.000,214.38,bruteforce
1552843,193384,327205,768,333,66,0,0,66.000,214.38,bruteforce
1553927,890816,33420,45674,333,66,0,0,66.000,550.58,bruteforce
1553927,1539052,82074,7950,292,66,0,0,66.000,550.58,bruteforce
1553927,334284,93384,1980,291,66,0,0,66.000,550.58,bruteforce
1553927,266500,166497,10247,333,66,0,0,66.000,550.58,bruteforce
1553927,426043,1259441,13844,292,66,0,0,66.000,550.58,bruteforce
1553927,357583,1034812,33716,292,66,0,0,66.000,550.58,bruteforce
1553927,1136920,965102,41480,334,66,0,0,66.000,550.58,bruteforce
1553927,1052876,1289237,37596,333,66,0,0,66.000,550.58,bruteforce
1553927,1293886,831582,26912,333,66,0,0,66.000,550.58,bruteforce
1553927,1371578,979686,11234,333,66,0,0,66.000,550.58,bruteforce
1553927,569293,754211,2888,333,66,0,0,66.000,550.58,bruteforce
1553927,101993,806467,14110,291,66,0,0,66.000,550.58,bruteforce
1553927,1422227,1369139,5241,292,66,0,0,66.000,550.58,bruteforce
1553927,476587,12674,7666,333,66,0,0,66.000,550.58,bruteforce
1553927,314130,983553,7460,334,66,0,0,66.000,550.58,bruteforce
1553927,608763,590569,14922,333,66,0,0,66.000,550.58,bruteforce
1553927,804874,1425785,3170,334,66,0,0,66.000,550.58,bruteforce
1553927,1341595,1501548,19723,291,66,0,0,66.000,550.58,bruteforce
1553927,1517920,1009189,13096,333,66,0,0,66.000,550.58,bruteforce
1553927,897821,1060080,29767,334,66,0,0,66.000,550.58,bruteforce
1558283,65147,30238,2120,334,66,0,0,66.000,358.67,bruteforce
1558283,409729,1207677,6153,292,66,0,0,66.000,358.67,bruteforce
1558283,269349,299896,50802,291,66,0,0,66.000,358.67,bruteforce
1558283,985327,166093,56,333,66,0,0,66.000,358.67,bruteforce
1558283,472423,642143,3200,333,66,0,0,66.000,358.67,bruteforce
1558283,115720,1326928,11539,333,66,0,0,66.000,358.67,bruteforce
1558283,859219,589341,31152,292,66,0,0,66.000,358.67,bruteforce
1558283,6264,1300150,13738,333,66,0,0,66.000,358.67,bruteforce
1558283,1540907,707947,18454,750,66,0,0,66.000,358.67,bruteforce
1558283,1029564,572270,3135,334,66,0,0,66.000,358.67,bruteforce
1558283,65719,1218948,7976,292,66,0,0,66.000,358.67,bruteforce
1558283,714066,517807,607,292,66,0,0,66.000,358.67,bruteforce
1558283,369100,1448285,1731,292,66,0,0,66.000,358.67,bruteforce
1558283,205855,1357821,1299,292,66,0,0,66.000,358.67,bruteforce
1558283,1415407,646504,2391,333,66,0,0,66.000,358.67,bruteforce
1558283,989649,695358,22044,291,66,0,0,66.000,358.67,bruteforce
1558283,1078570,1211126,10898,292,66,0,0,66.000,358.67,bruteforce
1558283,952086,1484202,4426,334,66,0,0,66.000,358.67,bruteforce
1558283,341001,26524,9222,750,66,0,0,66.000,358.67,bruteforce
1558283,1037675,717797,26592,333,66,0,0,66.000,358.67,bruteforce
