prime,A,x0,trials,cycles,mul_count,inv_count,branch_count,opcount_m3,batch_time_ms
2080384000549,941797570061,660290782463,21,46493,3543,0,0,3543.000,3235.71
2080384000549,1469168534396,800021629803,151323,47143,3519,0,0,3519.000,3235.71
2080384000549,1469168534396,189596486783,35,46618,3489,0,0,3489.000,3235.71
2087278371887,1756510058678,234557372266,459500,45243,3798,0,0,3798.000,2458.15
2087278371887,1756510058678,1304661601583,41,44226,3798,0,0,3798.000,2458.15
2087278371887,788840548844,692611590697,162761,45725,3798,0,0,3798.000,2458.15
2087278371887,788840548844,1764453777352,14,44535,3798,0,0,3798.000,2458.15
2087278371887,848042673212,839112594640,39958,46994,3798,0,0,3798.000,2458.15
2087278371887,848042673212,1732536728803,20,46683,3798,0,0,3798.000,2458.15
2087278371887,1639717204816,38411580393,423465,46910,3798,0,0,3798.000,2458.15
2087278371887,1639717204816,2008429766707,57,46685,3798,0,0,3798.000,2458.15
2087278371887,893670246015,1513529191198,106564,47101,3798,0,0,3798.000,2458.15
2087278371887,893670246015,200651281989,47,44993,3798,0,0,3798.000,2458.15
2087278371887,1811703931713,2005140899185,7490,47475,3798,0,0,3798.000,2458.15
2087278371887,1811703931713,515844699247,32,47119,3798,0,0,3798.000,2458.15
2087278371887,181250787375,221300002476,500289,45433,3798,0,0,3798.000,2458.15
2087278371887,181250787375,1063953486188,42,44661,3798,0,0,3798.000,2458.15
2087278371887,1431947252687,672044176562,61114,46202,3798,0,0,3798.000,2458.15
2087278371887,1431947252687,404747347875,41,44976,3798,0,0,3798.000,2458.15
2087278371887,1749826047213,18565997334,157014,45100,3798,0,0,3798.000,2458.15
2087278371887,1749826047213,1286067590461,39,44535,3798,0,0,3798.000,2458.15
2087278371887,320280936456,1293627914673,107883,46410,3798,0,0,3798.000,2458.15
2087278371887,320280936456,1075665492960,1,46227,3798,0,0,3798.000,2458.15
2087700930607,6071530835,1587470741436,164411,43060,3390,0,0,3390.000,5425.79
2087700930607,6071530835,1956412194214,29,43119,3390,0,0,3390.000,5425.79
2087700930607,312130902474,808716709098,144301,44285,3390,0,0,3390.000,5425.79
2087700930607,312130902474,484464426042,34,44058,3390,0,0,3390.000,5425.79
2087700930607,1943823260654,260006368480,387769,43868,3390,0,0,3390.000,5425.79
2087700930607,1943823260654,1273477486502,67,44393,3390,0,0,3390.000,5425.79
2087700930607,1765175180200,1013238572648,701833,45995,3390,0,0,3390.000,5425.79
2087700930607,1765175180200,1571616398297,83,44600,3390,0,0,3390.000,5425.79
2087700930607,731717619636,1706804222754,962615,45368,3390,0,0,3390.000,5425.79
2087700930607,731717619636,104239941813,40,44560,3390,0,0,3390.000,5425.79
2087700930607,1987715986275,1489257455017,14448,79012,3390,0,0,3390.000,5425.79
2087700930607,1987715986275,1052826980033,81,77095,3390,0,0,3390.000,5425.79
2087700930607,866309436640,1884804446796,528597,44726,3390,0,0,3390.000,5425.79
2087700930607,866309436640,1014508032685,50,43493,3390,0,0,3390.000,5425.79
2087700930607,1776839044771,1841156517694,456173,44535,3390,0,0,3390.000,5425.79
2087700930607,1776839044771,642329988813,57,43935,3390,0,0,3390.000,5425.79
2087700930607,1789350863510,1905393122507,242861,44684,3390,0,0,3390.000,5425.79
2087700930607,1789350863510,1127290180935,39,43826,3390,0,0,3390.000,5425.79
2087700930607,1077371841983,1692713006350,1057794,80326,3390,0,0,3390.000,5425.79
2087700930607,1077371841983,1998185288041,61,79386,3390,0,0,3390.000,5425.79
2088199519057,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
2089263820181,452432178301,1915479354298,323401,45100,3984,0,0,3984.000,9081.55
2089263820181,452432178301,976053729327,22,45119,3990,0,0,3990.000,9081.55
2089263820181,248389022440,1505660323425,701422,45893,3972,0,0,3972.000,9081.55
2089263820181,248389022440,1597175407495,53,45577,4002,0,0,4002.000,9081.55
2089263820181,1333231917408,478156790050,208662,47602,4032,0,0,4032.000,9081.55
2089263820181,1333231917408,1672225283820,40,46119,4008,0,0,4008.000,9081.55
2089263820181,206358301348,1662083381144,536065,87719,4056,0,0,4056.000,9081.55
2089263820181,206358301348,396445309150,44,84968,4014,0,0,4014.000,9081.55
2089263820181,2062280246325,1665604711557,1017998,46768,4002,0,0,4002.000,9081.55
2089263820181,2062280246325,2052403711532,57,47535,4014,0,0,4014.000,9081.55
2089263820181,1750567237873,747148965742,1913421,46767,3990,0,0,3990.000,9081.55
2089263820181,1750567237873,1870575591005,27,46577,4002,0,0,4002.000,9081.55
2089263820181,362458665051,2040594112540,1381331,47035,3978,0,0,3978.000,9081.55
2089263820181,362458665051,391814610781,22,46475,4008,0,0,4008.000,9081.55
2089263820181,879749987980,496542135886,806882,46785,3972,0,0,3972.000,9081.55
2089263820181,879749987980,118252666912,42,47227,3966,0,0,3966.000,9081.55
2089263820181,634722851229,1366313555655,133733,46642,4008,0,0,4008.000,9081.55
2089263820181,634722851229,1886988856943,50,48744,3954,0,0,3954.000,9081.55
2089263820181,996098306975,774956393957,48422,47101,4008,0,0,4008.000,9081.55
2089263820181,996098306975,516935034440,13,46243,4026,0,0,4026.000,9081.55
2091123242459,1540584758867,573184189003,50193,44077,3747,0,0,3747.000,3587.04
2091123242459,1540584758867,867554522739,39,43018,3747,0,0,3747.000,3587.04
2091123242459,918987598009,2000372144099,317008,44558,3747,0,0,3747.000,3587.04
2091123242459,918987598009,1894380846816,40,43435,3747,0,0,3747.000,3587.04
2091123242459,1938252624393,2075654360261,306188,43726,3747,0,0,3747.000,3587.04
2091123242459,1938252624393,1492008664960,21,43410,3747,0,0,3747.000,3587.04
2091123242459,1768313946365,399976461550,311423,44827,3747,0,0,3747.000,3587.04
2091123242459,1768313946365,213897532426,34,44600,3747,0,0,3747.000,3587.04
2091123242459,1717646025102,1177029106352,302929,46143,3747,0,0,3747.000,3587.04
2091123242459,1717646025102,812260872063,17,44767,3747,0,0,3747.000,3587.04
2091123242459,737794879943,891856607738,321393,46702,3747,0,0,3747.000,3587.04
2091123242459,737794879943,131914763225,31,46618,3747,0,0,3747.000,3587.04
2091123242459,927356974056,772915421361,318977,45393,3747,0,0,3747.000,3587.04
2091123242459,927356974056,1161901052119,9,44952,3747,0,0,3747.000,3587.04
2091123242459,1254571421608,1518950763462,536392,47660,3747,0,0,3747.000,3587.04
2091123242459,1254571421608,552416906032,47,46185,3747,0,0,3747.000,3587.04
2091123242459,722338626775,311419493610,195997,45892,3747,0,0,3747.000,3587.04
2091123242459,722338626775,121227583786,51,44743,3747,0,0,3747.000,3587.04
2091123242459,506692331566,1823181636173,340441,83219,3747,0,0,3747.000,3587.04
2091123242459,506692331566,1108950364000,23,82285,3747,0,0,3747.000,3587.04
2093139350927,233606834384,1636117780118,488378,47535,3747,0,0,3747.000,4580.90
2093139350927,233606834384,1882901837043,34,47035,3747,0,0,3747.000,4580.90
2093139350927,811218230227,505720241048,253879,45643,3747,0,0,3747.000,4580.90
2093139350927,811218230227,1991917544427,35,45160,3747,0,0,3747.000,4580.90
2093139350927,1420022680996,1833016336876,77199,81827,3747,0,0,3747.000,4580.90
2093139350927,1420022680996,1690523706477,21,79345,3747,0,0,3747.000,4580.90
2093139350927,1962901914779,1614180860387,209836,47994,3747,0,0,3747.000,4580.90
2093139350927,1962901914779,1247070198570,29,46203,3747,0,0,3747.000,4580.90
2093139350927,1951851704531,1455774650592,759034,46309,3747,0,0,3747.000,4580.90
2093139350927,1951851704531,935582061934,18,44868,3747,0,0,3747.000,4580.90
2093139350927,924609762145,2060770655743,567488,45726,3747,0,0,3747.000,4580.90
2093139350927,924609762145,1808211860212,31,45493,3747,0,0,3747.000,4580.90
2093139350927,1672933854057,2057119193890,395769,47202,3747,0,0,3747.000,4580.90
2093139350927,1672933854057,276670689588,11,46435,3747,0,0,3747.000,4580.90
2093139350927,1755466593384,679812675107,113484,45850,3747,0,0,3747.000,4580.90
2093139350927,1755466593384,1081147326674,39,45618,3747,0,0,3747.000,4580.90
2093139350927,1177104354755,670773571623,298069,45767,3747,0,0,3747.000,4580.90
2093139350927,1177104354755,2027664345608,44,45035,3747,0,0,3747.000,4580.90
2093139350927,1056303024582,459731666187,571854,45078,3747,0,0,3747.000,4580.90
2093139350927,1056303024582,913294373465,37,44350,3747,0,0,3747.000,4580.90
2094095267527,497747822606,894342978791,646802,45975,3849,0,0,3849.000,3450.67
2094095267527,497747822606,1150743306600,38,45660,3849,0,0,3849.000,3450.67
2094095267527,1611275063037,729845270318,282524,45393,3849,0,0,3849.000,3450.67
2094095267527,1611275063037,2087487916159,35,44618,3849,0,0,3849.000,3450.67
2094095267527,1695619076467,373783238037,437494,45268,3849,0,0,3849.000,3450.67
2094095267527,1695619076467,1186082609747,36,44868,3849,0,0,3849.000,3450.67
2094095267527,1784600121743,1482796170741,99189,45143,3849,0,0,3849.000,3450.67
2094095267527,1784600121743,1239821022457,31,45077,3849,0,0,3849.000,3450.67
2094095267527,1827921451402,705582053971,268700,46702,3849,0,0,3849.000,3450.67
2094095267527,1827921451402,1824097098247,33,47101,3849,0,0,3849.000,3450.67
2094095267527,1443325516188,1639748042506,140509,45060,3849,0,0,3849.000,3450.67
2094095267527,1443325516188,490316517518,51,44827,3849,0,0,3849.000,3450.67
2094095267527,1630256987078,1177766590172,65604,45309,3849,0,0,3849.000,3450.67
2094095267527,1630256987078,757007156109,27,44660,3849,0,0,3849.000,3450.67
2094095267527,1667037928199,1617026853951,151099,47076,3849,0,0,3849.000,3450.67
2094095267527,1667037928199,1443020933407,13,46518,3849,0,0,3849.000,3450.67
2094095267527,328434625234,1676386208738,203701,44726,3849,0,0,3849.000,3450.67
2094095267527,328434625234,465673014335,45,44684,3849,0,0,3849.000,3450.67
2094095267527,467131024840,578243731700,501775,44743,3849,0,0,3849.000,3450.67
2094095267527,467131024840,1633858829741,59,44893,3849,0,0,3849.000,3450.67
2100410404003,748233546965,426930879580,143039,44618,3594,0,0,3594.000,2514.38
2100410404003,748233546965,27994145019,46,43392,3594,0,0,3594.000,2514.38
2100410404003,513824118427,473742595168,211475,43767,3594,0,0,3594.000,2514.38
2100410404003,513824118427,1312430240990,14,43077,3594,0,0,3594.000,2514.38
2100410404003,1469291798395,1201273116410,54376,43310,3594,0,0,3594.000,2514.38
2100410404003,1469291798395,1721653736989,36,43225,3594,0,0,3594.000,2514.38
2100410404003,558766155076,783420129104,268117,44393,3594,0,0,3594.000,2514.38
2100410404003,558766155076,1225016603090,21,43785,3594,0,0,3594.000,2514.38
2100410404003,1114225814270,586242419195,8576,44934,3594,0,0,3594.000,2514.38
2100410404003,1114225814270,150771712280,35,43601,3594,0,0,3594.000,2514.38
2100410404003,682972641114,1940238710915,686908,45600,3594,0,0,3594.000,2514.38
2100410404003,682972641114,268906150640,35,45202,3594,0,0,3594.000,2514.38
2100410404003,93416502215,1241212863292,47427,45809,3594,0,0,3594.000,2514.38
2100410404003,93416502215,374238062548,36,44285,3594,0,0,3594.000,2514.38
2100410404003,1419418529062,198954435433,2181,45285,3594,0,0,3594.000,2514.38
2100410404003,1419418529062,694022257363,27,44685,3594,0,0,3594.000,2514.38
2100410404003,506709514,2018745363882,453941,47268,3594,0,0,3594.000,2514.38
2100410404003,506709514,1290732536870,29,46368,3594,0,0,3594.000,2514.38
2100410404003,1684595163248,849267159752,112662,45350,3594,0,0,3594.000,2514.38
2100410404003,1684595163248,1712508937229,71,44493,3594,0,0,3594.000,2514.38
2111477760857,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED,FAILED
2121107970199,367769027479,980637052484,24808,45285,3798,0,0,3798.000,3284.73
2121107970199,367769027479,1377398715031,44,44350,3798,0,0,3798.000,3284.73
2121107970199,586058303004,959426573732,194925,44976,3798,0,0,3798.000,3284.73
2121107970199,586058303004,880023797835,63,44118,3798,0,0,3798.000,3284.73
2121107970199,796056099645,246335313027,1059585,47226,3798,0,0,3798.000,3284.73
2121107970199,796056099645,1089630906738,31,46451,3798,0,0,3798.000,3284.73
2121107970199,1380776292554,415495797260,314949,45285,3798,0,0,3798.000,3284.73
2121107970199,1380776292554,1559513158223,34,44601,3798,0,0,3798.000,3284.73
2121107970199,1388244069584,1296766422488,175154,45451,3798,0,0,3798.000,3284.73
2121107970199,1388244069584,949868273450,24,44601,3798,0,0,3798.000,3284.73
2121107970199,1851449959050,1805376653246,363848,45017,3798,0,0,3798.000,3284.73
2121107970199,1851449959050,94577006999,36,44451,3798,0,0,3798.000,3284.73
2121107970199,1623108381403,554301673143,264540,45643,3798,0,0,3798.000,3284.73
2121107970199,1623108381403,45025628581,48,44576,3798,0,0,3798.000,3284.73
2121107970199,47026960255,1559088560410,423092,46202,3798,0,0,3798.000,3284.73
2121107970199,47026960255,892940780926,57,47392,3798,0,0,3798.000,3284.73
2121107970199,1726547731718,1871604629237,4904,45475,3798,0,0,3798.000,3284.73
2121107970199,1726547731718,1756262451843,35,44536,3798,0,0,3798.000,3284.73
2121107970199,80186855004,1298717821925,51105,45351,3798,0,0,3798.000,3284.73
2121107970199,80186855004,1128181814070,59,45660,3798,0,0,3798.000,3284.73
2126258064499,1668723988264,72038230863,626313,45369,3849,0,0,3849.000,3701.51
2126258064499,1668723988264,348329770164,38,44976,3849,0,0,3849.000,3701.51
2126258064499,135952683362,793035200812,32381,45119,3849,0,0,3849.000,3701.51
2126258064499,135952683362,661664394923,49,44850,3849,0,0,3849.000,3701.51
2126258064499,805593133661,1925000500979,424885,46934,3849,0,0,3849.000,3701.51
2126258064499,805593133661,2077578528509,10,46744,3849,0,0,3849.000,3701.51
2126258064499,2114114959421,1947105939505,348721,45060,3849,0,0,3849.000,3701.51
2126258064499,2114114959421,211641727165,47,44826,3849,0,0,3849.000,3701.51
